epoch,train_loss,test_loss,velo_val_loss
122,1.082015852133433,1.1234662532806396,0.020818090066313744
123,1.0691839655240376,1.1234662532806396,0.020818090066313744
124,1.0533086061477661,1.1234662532806396,0.020818090066313744
125,1.0373497009277344,1.1234662532806396,0.020818090066313744
126,1.0303596357504528,1.1234662532806396,0.020818090066313744
127,1.0269302626450856,1.1234662532806396,0.020818090066313744
128,1.0163640876611073,1.1234662532806396,0.020818090066313744
129,1.0239691734313965,1.1234662532806396,0.020818090066313744
130,1.0210505525271099,1.070950984954834,0.019806046038866043
131,1.01624196767807,1.070950984954834,0.019806046038866043
132,1.043161670366923,1.070950984954834,0.019806046038866043
133,1.0485963821411133,1.070950984954834,0.019806046038866043
134,1.0480342706044514,1.070950984954834,0.019806046038866043
135,1.019816279411316,1.070950984954834,0.019806046038866043
136,1.0184404253959656,1.070950984954834,0.019806046038866043
137,1.0082878371079762,1.070950984954834,0.019806046038866043
138,1.002562592426936,1.070950984954834,0.019806046038866043
139,0.9938674171765646,1.070950984954834,0.019806046038866043
140,0.9902999897797903,1.0502549409866333,0.018962660804390907
141,0.985003262758255,1.0502549409866333,0.018962660804390907
142,0.9774879912535349,1.0502549409866333,0.018962660804390907
143,0.9800864259401957,1.0502549409866333,0.018962660804390907
144,0.9604802131652832,1.0502549409866333,0.018962660804390907
145,0.9466585417588552,1.0502549409866333,0.018962660804390907
146,0.9313961863517761,1.0502549409866333,0.018962660804390907
147,0.9281726082166036,1.0502549409866333,0.018962660804390907
148,0.9214564859867096,1.0502549409866333,0.018962660804390907
149,0.9159026841322581,1.0502549409866333,0.018962660804390907
150,0.9205902020136515,0.9741297960281372,0.018081558868288994
151,0.9174569845199585,0.9741297960281372,0.018081558868288994
152,0.8993456661701202,0.9741297960281372,0.018081558868288994
153,0.8925595879554749,0.9741297960281372,0.018081558868288994
154,0.8840911785761515,0.9741297960281372,0.018081558868288994
155,0.8707729776700338,0.9741297960281372,0.018081558868288994
156,0.8686063786347707,0.9741297960281372,0.018081558868288994
157,0.8695998589197794,0.9741297960281372,0.018081558868288994
158,0.8538160721460978,0.9741297960281372,0.018081558868288994
159,0.8535463114579519,0.9741297960281372,0.018081558868288994
160,0.8565990527470907,0.9187141060829163,0.017327576875686646
161,0.8486875096956888,0.9187141060829163,0.017327576875686646
162,0.8415523767471313,0.9187141060829163,0.017327576875686646
163,0.8501058022181193,0.9187141060829163,0.017327576875686646
164,0.845001628001531,0.9187141060829163,0.017327576875686646
165,0.8591973185539246,0.9187141060829163,0.017327576875686646
166,0.8773981730143229,0.9187141060829163,0.017327576875686646
167,0.8763373792171478,0.9187141060829163,0.017327576875686646
168,0.8672127525011698,0.9187141060829163,0.017327576875686646
169,0.8995101153850555,0.9187141060829163,0.017327576875686646
170,0.8364672660827637,0.911583423614502,0.017628410831093788
171,0.8325285116831461,0.911583423614502,0.017628410831093788
172,0.8232548534870148,0.911583423614502,0.017628410831093788
173,0.8249530990918478,0.911583423614502,0.017628410831093788
174,0.8235060373942057,0.911583423614502,0.017628410831093788
175,0.802660713593165,0.911583423614502,0.017628410831093788
176,0.8153998851776123,0.911583423614502,0.017628410831093788
177,0.8210570315519968,0.911583423614502,0.017628410831093788
178,0.8247460921605428,0.911583423614502,0.017628410831093788
179,0.8117038607597351,0.911583423614502,0.017628410831093788
180,0.8220833539962769,0.9642090797424316,0.01829296536743641
181,0.9334356188774109,0.9642090797424316,0.01829296536743641
182,0.9221250812212626,0.9642090797424316,0.01829296536743641
183,0.914949357509613,0.9642090797424316,0.01829296536743641
184,0.9387355049451193,0.9642090797424316,0.01829296536743641
185,0.9211134612560272,0.9642090797424316,0.01829296536743641
186,0.8795055449008942,0.9642090797424316,0.01829296536743641
187,0.87331622838974,0.9642090797424316,0.01829296536743641
188,0.8545494377613068,0.9642090797424316,0.01829296536743641
189,0.833968847990036,0.9642090797424316,0.01829296536743641
190,0.8258275290330251,0.9277533292770386,0.01774369180202484
191,0.8027932445208231,0.9277533292770386,0.01774369180202484
192,0.7970782816410065,0.9277533292770386,0.01774369180202484
193,0.7945787707964579,0.9277533292770386,0.01774369180202484
194,0.7904984951019287,0.9277533292770386,0.01774369180202484
195,0.8021544814109802,0.9277533292770386,0.01774369180202484
196,0.7888201872507731,0.9277533292770386,0.01774369180202484
197,0.7843532860279083,0.9277533292770386,0.01774369180202484
198,0.7733910381793976,0.9277533292770386,0.01774369180202484
199,0.7662618160247803,0.9277533292770386,0.01774369180202484
200,0.7525715629259745,0.9169721007347107,0.019177183508872986
201,0.7497937579949697,0.9169721007347107,0.019177183508872986
202,0.7398841977119446,0.9169721007347107,0.019177183508872986
203,0.7324715554714203,0.9169721007347107,0.019177183508872986
204,0.7297155062357584,0.9169721007347107,0.019177183508872986
205,0.7238243619600931,0.9169721007347107,0.019177183508872986
206,0.7161033054192861,0.9169721007347107,0.019177183508872986
207,0.7097292443116506,0.9169721007347107,0.019177183508872986
208,0.7125193973382314,0.9169721007347107,0.019177183508872986
209,0.7024946808815002,0.9169721007347107,0.019177183508872986
210,0.6993455787499746,0.8612302541732788,0.018060844391584396
211,0.7070766786734263,0.8612302541732788,0.018060844391584396
212,0.6961775918801626,0.8612302541732788,0.018060844391584396
213,0.6938062707583109,0.8612302541732788,0.018060844391584396
214,0.7057742377122244,0.8612302541732788,0.018060844391584396
215,0.7186562120914459,0.8612302541732788,0.018060844391584396
216,0.7179675499598185,0.8612302541732788,0.018060844391584396
217,0.7372869749863943,0.8612302541732788,0.018060844391584396
218,0.7065258324146271,0.8612302541732788,0.018060844391584396
219,0.7559310793876648,0.8612302541732788,0.018060844391584396
220,0.747395783662796,0.8662083148956299,0.017147721722722054
221,0.767502099275589,0.8662083148956299,0.017147721722722054
222,0.8137265046437582,0.8662083148956299,0.017147721722722054
223,0.820960541566213,0.8662083148956299,0.017147721722722054
224,0.7977345287799835,0.8662083148956299,0.017147721722722054
225,0.8287323117256165,0.8662083148956299,0.017147721722722054
226,0.7943214873472849,0.8662083148956299,0.017147721722722054
227,0.7746875484784445,0.8662083148956299,0.017147721722722054
228,0.7502351005872091,0.8662083148956299,0.017147721722722054
229,0.730344275633494,0.8662083148956299,0.017147721722722054
230,0.7249919474124908,0.8349702954292297,0.017251795157790184
231,0.7188830773035685,0.8349702954292297,0.017251795157790184
232,0.707138846317927,0.8349702954292297,0.017251795157790184
233,0.7036632001399994,0.8349702954292297,0.017251795157790184
234,0.7020651499430338,0.8349702954292297,0.017251795157790184
235,0.7124974926312765,0.8349702954292297,0.017251795157790184
236,0.7085056602954865,0.8349702954292297,0.017251795157790184
237,0.7011006573836008,0.8349702954292297,0.017251795157790184
238,0.7064460317293803,0.8349702954292297,0.017251795157790184
239,0.6990446945031484,0.8349702954292297,0.017251795157790184
240,0.7025057872136434,0.8186272382736206,0.017392296344041824
241,0.6905142863591512,0.8186272382736206,0.017392296344041824
242,0.687300831079483,0.8186272382736206,0.017392296344041824
243,0.6998203694820404,0.8186272382736206,0.017392296344041824
244,0.6915505131085714,0.8186272382736206,0.017392296344041824
245,0.6824483275413513,0.8186272382736206,0.017392296344041824
246,0.6916741331418356,0.8186272382736206,0.017392296344041824
247,0.6927971045176188,0.8186272382736206,0.017392296344041824
248,0.7004216810067495,0.8186272382736206,0.017392296344041824
249,0.693097194035848,0.8186272382736206,0.017392296344041824
250,0.7059142688910166,0.7592000365257263,0.01546792034059763
251,0.6968673666318258,0.7592000365257263,0.01546792034059763
252,0.6656178136666616,0.7592000365257263,0.01546792034059763
253,0.6630266904830933,0.7592000365257263,0.01546792034059763
254,0.6626072525978088,0.7592000365257263,0.01546792034059763
255,0.657588928937912,0.7592000365257263,0.01546792034059763
256,0.6505887707074484,0.7592000365257263,0.01546792034059763
257,0.6445225278536478,0.7592000365257263,0.01546792034059763
258,0.6501147647698721,0.7592000365257263,0.01546792034059763
259,0.6358237763245901,0.7592000365257263,0.01546792034059763
260,0.6347125768661499,0.7519044280052185,0.015749532729387283
261,0.6308772067228953,0.7519044280052185,0.015749532729387283
262,0.6396846969922384,0.7519044280052185,0.015749532729387283
263,0.6281160314877828,0.7519044280052185,0.015749532729387283
264,0.626972903807958,0.7519044280052185,0.015749532729387283
265,0.6190925935904185,0.7519044280052185,0.015749532729387283
266,0.6242857674757639,0.7519044280052185,0.015749532729387283
267,0.6153384149074554,0.7519044280052185,0.015749532729387283
268,0.6236452460289001,0.7519044280052185,0.015749532729387283
269,0.6163424849510193,0.7519044280052185,0.015749532729387283
270,0.6341102023919424,0.7896347045898438,0.01749439164996147
271,0.6204290191332499,0.7896347045898438,0.01749439164996147
272,0.6180878480275472,0.7896347045898438,0.01749439164996147
273,0.6270797550678253,0.7896347045898438,0.01749439164996147
274,0.6433738470077515,0.7896347045898438,0.01749439164996147
275,0.642784466346105,0.7896347045898438,0.01749439164996147
276,0.6455556253592173,0.7896347045898438,0.01749439164996147
277,0.6495217482248942,0.7896347045898438,0.01749439164996147
278,0.6320368051528931,0.7896347045898438,0.01749439164996147
279,0.6265504459540049,0.7896347045898438,0.01749439164996147
280,0.6376538574695587,0.7218129634857178,0.014849653467535973
281,0.6515361269315084,0.7218129634857178,0.014849653467535973
282,0.6587050358454386,0.7218129634857178,0.014849653467535973
283,0.658839633067449,0.7218129634857178,0.014849653467535973
284,0.6596663196881613,0.7218129634857178,0.014849653467535973
285,0.6218282580375671,0.7218129634857178,0.014849653467535973
286,0.6223247647285461,0.7218129634857178,0.014849653467535973
287,0.6084469656149546,0.7218129634857178,0.014849653467535973
288,0.6136577427387238,0.7218129634857178,0.014849653467535973
289,0.6004153490066528,0.7218129634857178,0.014849653467535973
290,0.6497789720694224,0.7702914476394653,0.01533270999789238
291,0.6668192346890768,0.7702914476394653,0.01533270999789238
292,0.6567915678024292,0.7702914476394653,0.01533270999789238
293,0.6330646077791849,0.7702914476394653,0.01533270999789238
294,0.6203871071338654,0.7702914476394653,0.01533270999789238
295,0.6015125115712484,0.7702914476394653,0.01533270999789238
296,0.5981631179650625,0.7702914476394653,0.01533270999789238
297,0.5931164026260376,0.7702914476394653,0.01533270999789238
298,0.5925977230072021,0.7702914476394653,0.01533270999789238
299,0.5917564034461975,0.7702914476394653,0.01533270999789238
300,0.584024171034495,0.7058340907096863,0.01515233889222145
301,0.5806961754957835,0.7058340907096863,0.01515233889222145
302,0.5908839007218679,0.7058340907096863,0.01515233889222145
303,0.5792795519034067,0.7058340907096863,0.01515233889222145
304,0.5745376547177633,0.7058340907096863,0.01515233889222145
305,0.5750611225763956,0.7058340907096863,0.01515233889222145
306,0.5774795313676199,0.7058340907096863,0.01515233889222145
307,0.5687126815319061,0.7058340907096863,0.01515233889222145
308,0.5682330429553986,0.7058340907096863,0.01515233889222145
309,0.5697849492232004,0.7058340907096863,0.01515233889222145
310,0.5827064514160156,0.7418025135993958,0.016202015802264214
311,0.5713250835736593,0.7418025135993958,0.016202015802264214
312,0.5760709742705027,0.7418025135993958,0.016202015802264214
313,0.5805911620457967,0.7418025135993958,0.016202015802264214
314,0.5786014894644419,0.7418025135993958,0.016202015802264214
315,0.5797396600246429,0.7418025135993958,0.016202015802264214
316,0.5782224436601003,0.7418025135993958,0.016202015802264214
317,0.599621961514155,0.7418025135993958,0.016202015802264214
318,0.6130129297574362,0.7418025135993958,0.016202015802264214
319,0.6350829700628916,0.7418025135993958,0.016202015802264214
320,0.6538137594858805,0.7429602742195129,0.015802882611751556
321,0.6268624564011892,0.7429602742195129,0.015802882611751556
322,0.6183128555615743,0.7429602742195129,0.015802882611751556
323,0.6142155528068542,0.7429602742195129,0.015802882611751556
324,0.617307702700297,0.7429602742195129,0.015802882611751556
325,0.6254649460315704,0.7429602742195129,0.015802882611751556
326,0.6040688256422678,0.7429602742195129,0.015802882611751556
327,0.6563372313976288,0.7429602742195129,0.015802882611751556
328,0.6257697542508444,0.7429602742195129,0.015802882611751556
329,0.6297351618607839,0.7429602742195129,0.015802882611751556
330,0.617335170507431,0.7158467769622803,0.015389891341328621
331,0.5889514982700348,0.7158467769622803,0.015389891341328621
332,0.5814012885093689,0.7158467769622803,0.015389891341328621
333,0.5776473780473074,0.7158467769622803,0.015389891341328621
334,0.5632173717021942,0.7158467769622803,0.015389891341328621
335,0.5694135129451752,0.7158467769622803,0.015389891341328621
336,0.5628014206886292,0.7158467769622803,0.015389891341328621
337,0.5615937113761902,0.7158467769622803,0.015389891341328621
338,0.5563101867834727,0.7158467769622803,0.015389891341328621
339,0.5482450028260549,0.7158467769622803,0.015389891341328621
340,0.5505000352859497,0.6902459263801575,0.015301690436899662
341,0.5482516586780548,0.6902459263801575,0.015301690436899662
342,0.5458232462406158,0.6902459263801575,0.015301690436899662
343,0.5451239347457886,0.6902459263801575,0.015301690436899662
344,0.5515426099300385,0.6902459263801575,0.015301690436899662
345,0.5456933379173279,0.6902459263801575,0.015301690436899662
346,0.5631253123283386,0.6902459263801575,0.015301690436899662
347,0.549336443344752,0.6902459263801575,0.015301690436899662
348,0.5730750262737274,0.6902459263801575,0.015301690436899662
349,0.5665535926818848,0.6902459263801575,0.015301690436899662
350,0.5691598057746887,0.6774957180023193,0.014622979797422886
351,0.5691298445065817,0.6774957180023193,0.014622979797422886
352,0.5751178363958994,0.6774957180023193,0.014622979797422886
353,0.5608728726704916,0.6774957180023193,0.014622979797422886
354,0.55849822362264,0.6774957180023193,0.014622979797422886
355,0.5504961311817169,0.6774957180023193,0.014622979797422886
356,0.5451441705226898,0.6774957180023193,0.014622979797422886
357,0.53982013463974,0.6774957180023193,0.014622979797422886
358,0.5478028953075409,0.6774957180023193,0.014622979797422886
359,0.5503601233164469,0.6774957180023193,0.014622979797422886
360,0.5360781451066335,0.6573434472084045,0.014084270223975182
361,0.5381915469964346,0.6573434472084045,0.014084270223975182
362,0.5416249136130015,0.6573434472084045,0.014084270223975182
363,0.5560833911101023,0.6573434472084045,0.014084270223975182
364,0.6148288448651632,0.6573434472084045,0.014084270223975182
365,0.6442311704158783,0.6573434472084045,0.014084270223975182
366,0.6380720138549805,0.6573434472084045,0.014084270223975182
367,0.6299116810162863,0.6573434472084045,0.014084270223975182
368,0.579316645860672,0.6573434472084045,0.014084270223975182
369,0.5998700559139252,0.6573434472084045,0.014084270223975182
370,0.5969777305920919,0.7166019082069397,0.015114786103367805
371,0.6111536721388499,0.7166019082069397,0.015114786103367805
372,0.5971561173597971,0.7166019082069397,0.015114786103367805
373,0.5722489555676779,0.7166019082069397,0.015114786103367805
374,0.5570092101891836,0.7166019082069397,0.015114786103367805
375,0.5508977472782135,0.7166019082069397,0.015114786103367805
376,0.5446655948956808,0.7166019082069397,0.015114786103367805
377,0.5426734189192454,0.7166019082069397,0.015114786103367805
378,0.5286635557810465,0.7166019082069397,0.015114786103367805
379,0.5310613910357157,0.7166019082069397,0.015114786103367805
380,0.5186575551827749,0.6498677134513855,0.014102831482887268
381,0.5264654656251272,0.6498677134513855,0.014102831482887268
382,0.5174757440884908,0.6498677134513855,0.014102831482887268
383,0.5366933445135752,0.6498677134513855,0.014102831482887268
384,0.5250131487846375,0.6498677134513855,0.014102831482887268
385,0.5273033281167349,0.6498677134513855,0.014102831482887268
386,0.5247785846392313,0.6498677134513855,0.014102831482887268
387,0.5223586658636729,0.6498677134513855,0.014102831482887268
388,0.5295609633127848,0.6498677134513855,0.014102831482887268
389,0.5180791517098745,0.6498677134513855,0.014102831482887268
390,0.5234328806400299,0.6576679348945618,0.014126683585345745
391,0.5286974807580312,0.6576679348945618,0.014126683585345745
392,0.5157607595125834,0.6576679348945618,0.014126683585345745
393,0.5449977119763693,0.6576679348945618,0.014126683585345745
394,0.5206883052984873,0.6576679348945618,0.014126683585345745
395,0.5360421538352966,0.6576679348945618,0.014126683585345745
396,0.5214209655920664,0.6576679348945618,0.014126683585345745
397,0.5263562997182211,0.6576679348945618,0.014126683585345745
398,0.5175158480803171,0.6576679348945618,0.014126683585345745
399,0.5046196083227793,0.6576679348945618,0.014126683585345745
400,0.5176178216934204,0.6853717565536499,0.015411212109029293
401,0.5017645359039307,0.6853717565536499,0.015411212109029293
402,0.4995881915092468,0.6853717565536499,0.015411212109029293
403,0.5138531724611918,0.6853717565536499,0.015411212109029293
404,0.5138947069644928,0.6853717565536499,0.015411212109029293
405,0.5063836574554443,0.6853717565536499,0.015411212109029293
406,0.5107639928658804,0.6853717565536499,0.015411212109029293
407,0.5146982173124949,0.6853717565536499,0.015411212109029293
408,0.5427816609541575,0.6853717565536499,0.015411212109029293
409,0.5131921370824178,0.6853717565536499,0.015411212109029293
410,0.517661581436793,0.629122257232666,0.01365436427295208
411,0.5111079216003418,0.629122257232666,0.01365436427295208
412,0.5052607456843058,0.629122257232666,0.01365436427295208
413,0.5019840796788534,0.629122257232666,0.01365436427295208
414,0.5039206246534983,0.629122257232666,0.01365436427295208
415,0.5115005970001221,0.629122257232666,0.01365436427295208
416,0.49771953622500104,0.629122257232666,0.01365436427295208
417,0.510458379983902,0.629122257232666,0.01365436427295208
418,0.5033185581366221,0.629122257232666,0.01365436427295208
419,0.5177002052466074,0.629122257232666,0.01365436427295208
420,0.49607956409454346,0.6743430495262146,0.014891919679939747
421,0.5149891674518585,0.6743430495262146,0.014891919679939747
422,0.49854279557863873,0.6743430495262146,0.014891919679939747
423,0.5170156459013621,0.6743430495262146,0.014891919679939747
424,0.5004414816697439,0.6743430495262146,0.014891919679939747
425,0.4921395381291707,0.6743430495262146,0.014891919679939747
426,0.48343517382939655,0.6743430495262146,0.014891919679939747
427,0.49186810851097107,0.6743430495262146,0.014891919679939747
428,0.4844275414943695,0.6743430495262146,0.014891919679939747
429,0.49296143651008606,0.6743430495262146,0.014891919679939747
430,0.49785945812861127,0.6516531705856323,0.014478460885584354
431,0.4838428497314453,0.6516531705856323,0.014478460885584354
432,0.5239026745160421,0.6516531705856323,0.014478460885584354
433,0.5005413095156351,0.6516531705856323,0.014478460885584354
434,0.5266089836756388,0.6516531705856323,0.014478460885584354
435,0.5432362059752146,0.6516531705856323,0.014478460885584354
436,0.5869625310103098,0.6516531705856323,0.014478460885584354
437,0.579624742269516,0.6516531705856323,0.014478460885584354
438,0.5971862077713013,0.6516531705856323,0.014478460885584354
439,0.5880086521307627,0.6516531705856323,0.014478460885584354
440,0.58540478348732,0.6694783568382263,0.01470310240983963
441,0.5918551385402679,0.6694783568382263,0.01470310240983963
442,0.5554249485333761,0.6694783568382263,0.01470310240983963
443,0.5720844169457754,0.6694783568382263,0.01470310240983963
444,0.5445595482985178,0.6694783568382263,0.01470310240983963
445,0.5477281212806702,0.6694783568382263,0.01470310240983963
446,0.5175697108109792,0.6694783568382263,0.01470310240983963
447,0.5747348070144653,0.6694783568382263,0.01470310240983963
448,0.6049189070860544,0.6694783568382263,0.01470310240983963
449,0.5836964845657349,0.6694783568382263,0.01470310240983963
450,0.549483855565389,0.7275168895721436,0.016155941411852837
451,0.5465313096841177,0.7275168895721436,0.016155941411852837
452,0.5513180394967397,0.7275168895721436,0.016155941411852837
453,0.5195691883563995,0.7275168895721436,0.016155941411852837
454,0.5211914579073588,0.7275168895721436,0.016155941411852837
455,0.50993745525678,0.7275168895721436,0.016155941411852837
456,0.49687620997428894,0.7275168895721436,0.016155941411852837
457,0.4915465712547302,0.7275168895721436,0.016155941411852837
458,0.4858513871828715,0.7275168895721436,0.016155941411852837
459,0.4814595878124237,0.7275168895721436,0.016155941411852837
460,0.47692980368932086,0.6293368339538574,0.013920500874519348
461,0.47665958603223163,0.6293368339538574,0.013920500874519348
462,0.4709795316060384,0.6293368339538574,0.013920500874519348
463,0.4769088526566823,0.6293368339538574,0.013920500874519348
464,0.46929486592610675,0.6293368339538574,0.013920500874519348
465,0.47447332739830017,0.6293368339538574,0.013920500874519348
466,0.4641689956188202,0.6293368339538574,0.013920500874519348
467,0.47804781794548035,0.6293368339538574,0.013920500874519348
468,0.46464138229688007,0.6293368339538574,0.013920500874519348
469,0.4709067145983378,0.6293368339538574,0.013920500874519348
470,0.4730962912241618,0.6927721500396729,0.015862800180912018
471,0.475538690884908,0.6927721500396729,0.015862800180912018
472,0.48300111293792725,0.6927721500396729,0.015862800180912018
473,0.47142326831817627,0.6927721500396729,0.015862800180912018
474,0.5002009570598602,0.6927721500396729,0.015862800180912018
475,0.4855152666568756,0.6927721500396729,0.015862800180912018
476,0.5140697459379832,0.6927721500396729,0.015862800180912018
477,0.521084209283193,0.6927721500396729,0.015862800180912018
478,0.5462019046147665,0.6927721500396729,0.015862800180912018
479,0.5350187520186106,0.6927721500396729,0.015862800180912018
480,0.540157417456309,0.7088049054145813,0.016630565747618675
481,0.5182505448659261,0.7088049054145813,0.016630565747618675
482,0.5117967426776886,0.7088049054145813,0.016630565747618675
483,0.49509082237879437,0.7088049054145813,0.016630565747618675
484,0.4836929738521576,0.7088049054145813,0.016630565747618675
